m1,m2,m3
16.83351200558652,24.23380130693377,39.26341492207603
17.62889111940647,24.42530662399616,38.203012056011524
16.623617937006617,24.87303136886493,39.33721843574217
16.67345023767046,24.332358818767684,39.1144220714457
17.071779591359675,23.918849727243373,39.886708122902064
17.09646988032724,24.01731908454171,39.576397641843
17.206962849633403,24.530750480036044,38.67726028265956
18.077311261594513,24.616738982477212,39.127065088703965
16.78625288576644,24.432425538361336,39.26049532249768
18.145747611300422,23.663976573341824,38.909557338629405
18.17219708693041,23.26623215262986,39.0291499644844
17.068254910181622,23.864313907744425,39.44895240375652
16.73591486100613,23.848258614821116,39.27954853092541
18.064733907144515,24.42831368432482,38.54349557334631
17.786762721135872,23.793185181390204,39.22194659497573
16.390977670072466,24.277445515659863,39.33708211410772
17.069090250316627,24.66400662296828,39.84749087853286
17.617542353136226,23.487659018155053,38.63615950145334
17.277666917350043,24.856935327357924,38.909393224259375
16.83419657754468,24.737511974871904,38.886983514896706
17.486902449903095,24.68692932125086,37.567473591302694
16.8501329186359,24.368001660098653,38.18524527005631
17.509534101546784,24.507580538319615,38.76081149961261
17.401628012602192,23.577070693807713,38.387956918294144
17.917745620933783,24.69413304398957,39.1712347158483
17.003701708005625,24.40456699818604,38.165319458820996
17.458485579790104,23.735141724137353,38.58933378997991
17.318117548067526,24.341162921264875,39.57977187861825
17.989444471141553,22.924785000988198,38.28677891655244
17.581381404214156,23.754624839695534,38.94138072612739
17.640023033177542,23.842325332024732,38.52739272176032
17.71164389386877,23.272167133725034,38.323626316732614
17.485328261899863,23.3852577592516,39.16725499698094
17.182079381700305,23.6788468668846,39.50474005779572
16.859497494495958,24.23346480340733,38.96926905629734
16.63448239693844,24.085660977538428,39.3057117931492
17.567297810994354,24.45798012727505,39.73435302733562
17.638379182364567,24.564155160859695,38.98640420045533
17.168124112634093,25.108942608393626,39.940645519395446
17.42158615627966,24.13847119720689,38.77492039498425
17.001258955294475,23.538519714767602,39.852479366675226
17.351372649816145,23.42466186234261,39.50102135746594
17.524971675073015,23.381036415288715,39.49182467636206
17.737755449773836,24.761337690460174,38.7095209269499
17.880237516382607,23.516644406151464,38.84245704177096
16.334561859651398,23.956812541574966,39.31308237786274
17.475866873434313,23.703862245831175,39.46248323918558
17.442553671485758,24.305958241563108,39.021482470707824
17.256523586734254,23.41791689957652,39.0561308603735
16.751475641274123,24.186754381824617,39.52739334349053
17.67972352662082,24.10783364639186,39.50638670584908
17.312144673239878,24.433485163259345,39.69507467107069
18.284546358507797,23.697298361638655,39.08513800006122
16.857364339331735,24.002669976854996,39.14777334668378
17.284908880890224,24.72248406817213,40.092236702553485
17.4215236449568,24.373947548153534,38.686349155237934
17.04602996924482,25.41779135681736,38.684062978495376
17.420579800362045,24.979008747046745,39.17921703415209
18.547156706615674,23.83635484063853,38.64765910786936
17.344917971074373,23.249407933870522,39.71009226034656
17.247085146526533,23.469997753336486,39.583242010708695
17.319520669294103,24.922747487077523,38.79435598877989
16.575282246690957,24.24423485821503,39.57023682571147
17.89838881738958,24.27031940514643,39.20941801375603
16.38933939926654,24.751715014222285,38.484308354730594
17.26383087329973,24.813611638575544,38.538267579229874
16.54554260070304,24.59997979961778,39.61853560895134
16.702241486838606,24.056361287275177,39.08300452897726
16.171175153864063,23.77134813656033,38.606981109388855
17.762551534746336,23.214615694849243,38.801354154035536
17.65766885717772,24.58378041467192,38.34486232131692
17.083939871716556,23.339089616991718,39.4354217121957
16.857918763777523,23.384722354755617,39.277868333228284
17.685972360065122,23.90545478719111,38.14445047351425
16.689324517401555,24.65455015690402,39.50608988621058
18.23362534112867,25.485932835026844,39.193515361778715
17.08893725850997,24.143529577917324,38.959415279003636
16.525480272611407,24.57718768621568,39.08526190720846
17.356348843773965,23.949216898369677,39.37483173165388
16.488493097861188,23.853131098150804,38.74007008214711
18.1357414550321,23.767663458965114,38.80910600283447
17.897234399054618,23.224463973643225,38.986253970987214
17.29249232926541,23.72599536172475,39.390519451179784
17.753273753921857,24.447537410661834,37.900203289279276
17.066423892494065,24.365624318187972,39.60163910294857
17.04287262048405,24.122874234935267,39.45412620437796
16.761422918920854,24.55436447650466,39.06932066715385
16.753774982151022,24.176768966630366,38.18365073599515
17.584668319517974,23.881955220048162,38.93478343380557
17.280518762982393,23.909637300538293,39.107630832771314
17.09740304583611,23.74217715920877,39.556945160238456
17.335044224893167,24.32322727948327,38.74090006747537
17.51718994183782,23.541624923688648,39.12918500742481
17.694476781733908,24.42897114096189,39.30916189445295
16.980258352517467,23.641153989052214,39.234541031503454
18.82072888443858,24.153281666783588,38.86837021026316
16.926024639102824,23.850495174506865,39.56463582154076
16.84617252016393,23.258825497534552,38.63678787051265
16.957641204391365,24.76988832988907,38.52403761855495
17.270889768534513,23.903558272793536,39.467878917135415
16.946509200871464,24.212578592495003,38.09369952474202
16.28363171850056,24.306516339569896,39.27794993655071
17.825765961414966,23.821332249437432,39.81480499764634
16.692686243438995,22.993694580619433,39.446367525904236
17.025599235541073,24.03844843556632,38.270571000332545
17.018047352300517,24.571880291098275,38.52698069472341
16.53363731131001,24.354790981007874,38.14726586833945
16.797622167877194,25.06346560731867,38.989664259443586
17.530710783127027,23.966528564487103,39.026383780852974
16.894319478661057,24.095072561889992,39.03870123221617
17.671772857384962,24.025558535886287,39.14106944851459
16.972999977761056,24.49917419006343,38.832728698318626
17.54211984424262,23.965118606769302,39.11763806178943
17.506530059723403,23.04544432411991,39.248561472855364
17.494048742489827,24.13996948229514,38.86945505852778
18.24195520517702,25.08135738161792,38.611350167949084
18.16643032436305,23.67449213099451,39.485672291600004
17.805435057941605,23.77986719128294,38.86109123522424
17.28439632278525,24.194978955050214,39.55927198502275
17.679627708117415,23.91864860529821,39.64184192752016
17.55963499482047,23.339534276180544,39.66138214486146
17.121029295236127,23.090646890720727,38.769793734258506
18.37455563750474,23.44445015631254,38.99125326515766
17.109874241203723,23.927085261639235,38.85984466390853
17.421377295215954,24.02566677795765,38.50605041777398
17.2840394571776,24.615689210631935,38.96246745575157
17.261369373761948,23.832955403877552,39.74854372138029
16.59095848464361,23.749648571022256,39.58583907637739
17.347781412987096,24.638662721050867,39.92496589411374
17.315800237877635,23.920157033725694,39.95302643979552
17.21972795955868,23.92781611930669,38.640225878179486
16.897307512980923,24.62636500367035,38.824091008247876
17.315417055801507,24.339643893635674,38.234976571909144
16.812543752683744,23.78319433509804,40.74662612730392
17.527423024043085,24.543677933385307,39.47264428628781
17.389045964637344,24.43192526157284,38.8035939834134
16.636528214598727,24.53279856121398,38.78502357795577
18.367159654854657,23.690356230014398,39.74279397793003
16.72336969958722,24.98826275198123,38.90844965870234
17.505031674553432,24.607632973285018,39.45763056946465
18.236252991575657,24.63844778681841,38.566722736097816
17.306833813438974,24.488522837439486,38.719158003468024
16.84960632230715,24.54013452262806,38.62361623683826
17.0089069815523,24.20008838983476,38.71023268387471
17.599549784823385,24.823707656586155,39.013316555624414
18.0693927717545,24.427279883194082,38.38638710267073
16.701128665285648,23.610432614132357,38.783951248805664
17.737337376005872,23.756407393528786,39.02168389768191
16.762660535345407,24.38452294105304,38.24074373665129
17.134741390084237,24.784074783434164,39.57851967801847
17.401412997804695,24.03698861417274,38.891236132612285
17.75958566240788,23.80582229583518,39.84132100822835
16.453141480181152,24.788595161978925,40.04563822393397
18.52332824419838,24.45282574882097,39.7471859100708
17.049921779075063,23.882171999532705,38.996659465402054
16.4869370825089,23.81341031554322,38.87179023327548
17.49453538186914,24.74798755454963,39.394744622114395
17.102940716635977,24.415284085652125,37.57023638737013
17.571504654264817,24.12143343932387,39.27322223093672
17.84932735485373,23.925169460401882,38.85068481524167
17.9028709628239,24.713214553158046,38.95053667167301
17.248206173724643,24.577109381543192,38.854782979128764
17.44077338922488,23.38728937422221,39.7269607760115
18.026588171283823,23.409466749393083,39.023754344078256
17.517642918941892,24.03043815977908,39.314527802645074
17.755243211078152,24.492353649277465,38.89579204035065
16.780793884832082,23.781915190498236,38.52461368006287
17.6848419421573,23.882743268874165,39.24693434294336
17.65384139350505,24.224755316160426,39.09139849664011
17.418776775684453,23.897777649492742,39.26444140164081
17.964595830144496,24.0223870035711,38.41137745476729
16.86583716113463,24.335361587250773,39.10825780076755
17.60938179640976,23.850379989700368,38.767184773614765
17.308202042081174,24.438182917451964,38.50413517537913
16.538753782719574,24.01553774368685,39.316610935547736
17.243218419194115,23.71410966867456,38.15217662758651
17.599934152982854,24.108719589006213,38.86703260447333
16.924590544820294,24.773685654383062,39.78901986400562
17.110464551192308,23.72302754112464,38.370726223047996
17.85958213566898,25.042093773924314,38.78055197877604
16.92671779715898,24.200890791000273,38.78705617827013
17.39363940886951,24.639664718391625,39.35796441074718
17.414719999318393,24.29152381486752,39.12784761823125
18.461246922578553,24.19792985003267,39.31394403567475
18.010416771397818,24.78168664310097,39.088146431840876
16.70036243341491,23.342878403159506,38.958987803947124
17.693868374754942,24.006143224109888,39.02302831163301
17.72049046041877,23.883082236854843,38.801795310345824
17.054866202583803,24.05798048017542,40.485605758101514
17.310555543960593,24.419068410093125,38.78812123622448
17.410443168281134,23.981973993215753,39.03395929470121
17.160982818610066,23.241763833173245,38.82720571632376
17.11373084137753,24.370687730031054,38.43691707763361
16.757915540954546,24.04272547863537,38.663730907113
17.25757495971421,24.165067168835467,38.29284356661173
16.802135205200507,24.620284371109467,38.374605949595185
17.542254515516174,24.211294008673544,38.067174803714416
17.645800083699854,24.50664719660768,39.50151194480983
17.623278300073363,24.565422668214612,38.119424950872975
17.616940974904427,24.43515235991453,39.48710558868272
17.253090799418395,23.990491722498984,39.0090771010644
17.074850488893702,23.684833353833127,38.83925069399945
17.15078224626471,24.083856245719442,38.34461527717074
17.400378415305838,24.46249893108155,38.95010845753892
17.19749336830834,23.69441905626255,39.20247973597713
17.681339408673868,23.848158789022463,38.838146061717055
17.70819348298047,24.64942562175965,39.54882692414837
17.102958219118396,24.408132302919054,38.66654759258474
17.84700766737448,25.063758962804833,39.233898229396644
16.90645478908079,24.351381976262488,38.920990459997974
18.619965789061602,23.96456164462938,38.53836820185231
18.413688498076894,24.074093637754977,39.43369504991711
16.771906321549608,24.250652564453482,39.09890349106093
16.51803756845932,24.651790741332633,39.67883399919359
18.442698833760975,23.915063069039675,38.385664641337605
16.940223841221005,23.19682967446732,39.92947684449773
17.43753353045424,23.75173431763471,38.60878782841109
16.62518241664225,25.429751933850977,39.49267313291901
17.633298893572004,23.64525570365806,39.40593707975528
16.91905611339702,23.721703509583417,39.00257381880295
17.879475064789553,25.31277470361297,38.85352342369255
17.15849136618626,23.82191843533332,40.15644834146624
17.483191923023835,23.814909429853845,39.047750467665495
17.425747226614913,25.227045414288007,39.38216940669965
17.23692787123766,25.18242683001141,38.94692475194161
16.339603173121183,23.8673351880119,38.939553279388974
17.200782773516323,23.27548300175221,39.77443892935108
18.024362512111075,22.907308119242053,38.93613709814657
16.722259988147908,23.93799411788551,38.93618995359541
17.557072300419247,22.682517674661817,39.028161487558336
18.166991797950065,25.06488005206633,38.56711292331066
16.90907064386135,24.3112334522256,39.2899709967062
17.288473307940173,23.94776234183725,39.429494460908515
17.970988349034958,24.938936977764598,38.30868461664189
16.77304058545959,24.73980128824278,38.343313243789666
17.679013982455228,24.08363368554969,38.38601914333575
18.29538690027747,24.454752805951305,39.29905313925413
16.553244684265348,24.78010518476587,39.21885845282187
17.63788863512855,24.075459695037853,38.17077390006039
17.121661691740663,23.656373894282698,38.455604807127465
18.011488988931443,24.014671536650877,38.47312553604664
17.297925442304024,23.912230066824257,38.9836021065402
17.24412445423352,23.649052745208053,37.33109172122849
17.61832601740287,24.43855097251731,40.59862395313632
17.472713435160298,24.8792881976779,38.873276225578415
17.32477683034344,24.72017998713057,39.02803211198852
17.796969732133782,24.120950558277514,39.792093388047235
17.367356135639383,24.043064037962125,39.2650806831612
17.34986833980237,23.68545601277295,39.66711661852089
17.678938852891473,23.802635014763062,39.21590412265334
17.339994570169505,23.879745424024428,39.555819812270016
17.03685217858205,24.197643810909437,38.694507957281054
17.3504183562498,23.20482679179836,39.00187363126432
17.393179954708025,23.523963126434936,39.55124055921175
17.23307663457743,24.992376257824883,39.52680732192705
17.813128414244698,23.581676330316277,39.95566525208381
17.24495371817983,24.384897016493927,39.375594372417424
17.17970719599482,24.090668679664784,39.46959709711971
16.590318160768515,24.564632073590346,38.9938443850541
16.653089313596944,24.278515467439853,39.87878220350099
17.576265535515734,24.123035542547594,39.87814152794943
18.185507906950175,24.354860051637893,39.40568438779394
17.565933955627553,24.667730811002755,38.098037799165354
16.870687960206645,24.07093084571261,39.023275929652804
17.717553984403605,24.512770304668344,39.01400887667754
17.126481590896834,24.934390471304845,39.24218258904498
17.645586692295602,24.568210669272265,39.26624309423229
17.268124114204415,24.0889241026745,39.16372409677735
17.551782200150342,24.65001574240887,39.134635285796605
17.11528256044413,24.56465320111779,38.954763794928375
17.079130761433927,24.21684658551883,38.64440626987378
17.036331516854734,24.028929526638333,38.495432110800834
18.373624567551197,23.798522466936014,39.74250754177365
17.484446192140012,24.43736954375207,39.53758258155261
17.211582481664003,23.484505389544193,39.29320290579158
17.609880266036207,24.27055488774846,38.625669721881785
18.48052006366301,23.623756401102266,39.23058954582398
17.00764209067961,24.642061274936836,39.2759356152029
17.543893293829264,24.461870910844397,38.63135748883605
17.964251831470644,23.967994419290463,39.12761977088558
17.881278269201037,23.866961923033145,38.89492636876385
17.160508200903365,24.05611547452805,38.810355246691934
17.348849088215545,24.031590921669714,38.20219255197518
17.296114852611932,24.249188751670843,39.099231387651336
17.570654061132206,24.955690367047946,39.12528899549202
17.392443776183164,23.92843805923378,39.11469243614564
17.60355874773724,24.003775479781776,40.266086147651585
16.559017172705982,24.488823556505498,38.815860853102066
17.308044906206167,23.835797358313446,38.92402594045994
17.502774244499246,25.110778801220413,38.68786618754267
16.067255456326894,23.127421114089096,39.22616293956312
17.81214191220884,24.19475405841237,39.697436449971384
16.933159208659756,24.91635666022786,38.65204121582674
17.569346010242214,23.71677521145186,38.1666612943728
17.81533836794128,23.91615239893465,38.77743086287108
17.30867564556419,23.887711984742143,38.9644157140067
17.649087802501686,23.808408985102922,39.62971550700887
17.11876860141369,25.251660396184725,39.30742644384096
17.827047961181577,23.958249000605065,39.46467448063128
16.44674964496177,24.20889040280288,39.2352011787495
16.326164229612047,23.31846426770403,38.76646853371235
17.499167798658785,24.64659888849398,38.67498310451303
17.367165106990708,24.627796540694558,38.4451870865653
17.937278758938728,23.734294551582533,37.97360218648115
17.02320724271501,23.60711899217182,38.52764867678387
17.452920985307127,23.145999464174277,39.01139583414096
17.578866426735477,24.390944876204617,39.20793477147302
16.85965430473579,23.692508871725284,39.1490885615916
17.17308738396328,24.18013524204785,39.190536201121766
17.97673556085354,24.08403644781146,39.085421173316824
17.47816263326717,23.689024633585767,39.50524971880611
17.453200728230755,24.259985421627974,39.02918968401245
17.690530872330903,24.603503709199725,38.448149021673856
17.666399532860247,23.82263446425488,38.94151074832752
17.147242870130302,24.57055333607635,39.015118308142995
17.06520462054591,24.62191718139654,39.38804303602877
17.53310892683598,24.80207463957606,38.36260150413466
17.86659623506017,23.920861910127005,39.18204885088417
16.449025429002354,23.858151440409852,38.758476919618246
17.980352602934477,23.163344787435847,39.21443500691947
17.436910055198805,23.786704737935246,38.308861861237375
17.580711298946515,23.09057231502608,38.92196832357785
17.46431461076609,23.795953640125543,38.835518027128096
17.660045601866393,25.057408937603107,39.88406931463607
17.2457197835393,24.72701176361425,38.423466220522066
17.234352783810355,23.69491161332061,38.952753195326395
17.388121567186136,23.685670855828654,38.927608441085
17.466435089302035,24.499845987785406,39.3805632989914
16.923770472227595,24.062604960059076,38.92877503016052
17.420450813224384,25.21306486101014,38.39763791403974
16.88650836789729,24.033502512253985,39.1825731171854
17.403392296437435,23.852352111065407,39.88111868413787
16.283685205108036,23.980759220078667,38.80403164353694
17.309433036682734,24.44831908404405,38.009827207464205
17.378826743487444,24.77080864362122,38.56208429349337
17.355411081332583,23.6508068028479,38.913064225172114
16.690526181208178,24.650325345538864,39.42962188450954
16.9374326146804,24.446924203420718,39.539691467049074
16.84378550476524,24.342235683697982,38.62762177523187
17.320079804674773,24.703305299941793,39.75509431629879
17.1896454634739,24.078605069573793,39.55762494600774
16.785747523683575,23.909380948304204,38.36389596092967
16.923219012394306,24.232859018062562,38.96079386427725
16.8030527396899,24.20713647291309,39.386478241559225
17.31621658178254,24.885833962021593,39.66082790724715
16.41985200437885,23.504219646668346,39.421685754073614
16.796540106435337,23.164938417939897,37.98802962469098
16.918109520638925,24.397356178574313,38.75000107473865
17.01469579239935,24.345643375828715,39.103747408002334
17.772343887893346,24.013055214390867,38.78027370952005
17.410319739336156,23.66581814990154,39.50573753675618
17.370491123637727,23.380155493982883,39.59911342548622
16.589555504703664,24.885145929914252,39.153634714285175
17.053164961704624,23.088814975124038,39.137254349569105
17.467574880533192,23.62486160727133,39.10278694610867
17.767427533960248,23.644913670154462,38.95519224758998
16.29152652546906,24.098939872362294,38.01109977217502
17.890315132312224,24.551877133929775,38.9367607084538
16.766959432405176,23.194307332399685,38.864609933281585
16.76547846474078,24.306835014428064,39.02847152145833
17.600706596427155,24.133835750689098,38.641669803834944
17.64390625949103,23.90726584349055,39.138806278914664
17.5329422158171,24.242446250279624,39.23220811189427
17.041198431677323,23.697948757064772,38.84244532375001
17.280214803833783,22.87521009798576,37.90992574500642
16.707271737504392,24.448671896208687,39.16298025128814
17.459965559842846,24.261878956390056,39.8488206186712
16.743413759462786,24.377567289129278,38.81370796190605
17.38131298575718,24.162846486553846,39.090573022229655
17.051422533764082,23.829174132097435,39.44640573510399
17.488504980465287,24.013043630813975,38.5984562175634
17.353015905543742,23.678350516411022,38.001462696337256
17.56160758958766,25.489355862777916,37.99562928190008
17.321056521914052,23.79316600881667,38.41561612530931
18.243219056733757,23.971566740800608,38.290979504200806
17.352862857029557,23.30963404783073,38.860364951839074
17.698111503611297,24.484355741372305,40.22535831744883
17.843269411434953,23.87690084988381,39.41594574825374
16.855683737017515,24.648909558452154,39.19875143569452
16.992884791843736,24.580089461488743,39.49377519581838
17.611800256327776,23.73990209379361,38.373935298139784
17.158403262597847,23.93617105901842,38.97102681856597
17.54117493923326,24.99050223747212,38.35274648453815
18.686094393029947,24.503234435629405,39.01286094304902
17.367807780923577,24.711471295477747,39.027504912045785
17.69106032093862,24.37048183319045,38.6253844670404
17.144596929624907,24.34999041950159,38.44462321433348
16.90351283038529,23.335343593489903,39.304437493186214
17.594491719547467,24.23109870265666,39.95291042707455
17.770694317762246,24.37723402939461,38.64263927431478
16.773037841489202,24.052140362227053,39.13788394960003
17.004612862347365,25.132116787646968,39.44678340930594
16.33621183474898,24.15613623263929,38.963247203893395
17.06591560426826,24.1724143234895,38.2018656466799
17.287393673973952,23.576324900787938,39.03103764732786
17.576469557758845,23.542064336638624,39.841595130167505
17.781353381243864,23.34926387857939,38.993663200084924
17.68095519041368,23.328141041441718,39.140971518223736
17.282795892965442,23.53014389990783,39.10955645355858
16.92571635742178,24.16368974176903,39.70423416907278
17.465353278550612,23.825751325879715,38.50159326045409
17.96840517250081,24.32549869682815,39.37917541240268
17.1197839397519,24.083389447720208,39.527358388578286
18.317464945715905,24.91196908034513,39.374589371798756
17.391276126640374,23.39257845279518,40.087553457819276
17.093852294390526,24.35131660972571,39.26864293769082
17.939608294771766,24.45727486192055,38.06850822313288
16.99522365326813,23.75542295400283,39.27706204262461
17.12301526161818,24.549523425692136,39.12130450809378
17.387507606419497,24.340975326977606,39.21912331078853
17.992058523886108,23.428302765613378,39.08829282614392
17.082431505643783,25.112810625196857,39.26281104985651
16.71391981209714,24.25504975422542,38.91109811911891
18.64620438142104,24.843318216611166,39.39684316121784
17.63051772293402,24.375038162325467,39.5387638869562
16.995747049454042,24.24103885779113,38.743543418811214
16.381493228719854,24.984088790700014,39.00738272223316
18.408100771594505,23.24797522339482,38.563538261322
17.14039097593944,23.87654681876681,39.02114416940447
18.062673461021866,24.056429721105,39.10092365978348
17.676758810121886,24.113938589891088,38.66819323168583
17.25906552816921,24.566555702770703,39.56458825492101
17.09633456671282,24.908641651085006,39.533586479397016
18.28953534289246,23.780177437347298,39.542342167528126
16.584742187688878,23.69661913376248,38.46638346785086
17.850514247100648,24.434432062376082,38.81038098996102
17.774586220035527,24.25958259159648,39.64314783729697
17.25018105186842,23.93079173620086,38.4150883731055
16.968098169667375,24.203381762815063,38.8684508983796
17.836870970949633,23.745115010405904,38.65160967220459
17.219361915638,23.972554913121723,38.246494432301624
17.901385889935405,24.335508647960847,40.26900778574615
17.666312645171818,23.421793895664788,39.02626373764729
17.156138776475487,23.58732786459466,38.42859364743395
17.317182009853077,24.106940601553884,39.442198426191375
17.209502548612804,24.173537862756092,39.173718888596554
17.56531258274836,24.456149838956378,37.978840541313325
16.709953689196674,24.349939252687683,39.26057285209884
17.657354430270093,24.396446899487636,39.30364364389482
16.656032374972195,24.49053853012693,38.91671137370442
17.598863606284358,23.551780302523326,38.05475488092965
17.40252252470634,23.672992454812352,39.04400683102306
17.82428571080991,23.493943270749497,39.063754733722476
16.345604286005344,24.972676876335196,38.99593837811415
16.85449506412736,23.339848425613543,38.50823389454229
16.858998486465257,24.43314546969177,38.81433900532386
16.227387040912383,24.26702716216818,39.07440372346076
17.793095301752068,23.54134306726382,39.2488198281666
17.929325168372067,24.6735661956091,38.89277000078639
17.547580690554387,24.478579992388767,39.188811697927726
17.713013958654923,24.020595131087433,38.79589033450805
18.13971775176168,24.158221387067872,38.79748563917002
17.397330216136105,24.58674553809145,38.124599341360586
16.775700847740598,24.64103336088052,38.54905041053927
18.060476831766987,24.225105476897685,39.0726774022323
18.013789260518095,23.91901919934005,39.02404485065495
16.269063789198288,23.98545822781402,38.5294601903733
17.66599599522456,23.83967070868889,39.41217718206262
17.974084827849,24.42742018390621,39.35049388257192
16.91611838568992,24.143208104079935,39.32515431515419
17.386643159504438,24.662253607581942,38.63964850952697
16.82912305085182,24.05943806107196,39.21339376167936
17.170834308587185,24.231805281662908,37.71389494550768
17.619316544565347,25.160265575621224,39.6419715097858
16.303722743892322,23.454068241779733,39.77174544937301
17.92637193878884,24.01432238969161,38.640695497657845
17.361321856918533,23.581155909463757,38.95724589468183
16.874118800200247,24.279303723994964,38.622541815669834
17.17624160207225,24.29569014379997,39.20460868960862
17.50354820675092,23.629154322426558,39.04078741101784
17.648193358976968,24.067349187912193,39.02744065372564
17.60984215545961,24.284328520316475,39.18516961328136
16.778576974960778,24.00012781257431,39.56397943526136
16.868248310423528,23.82658340568329,39.174179650978765
17.31091809375693,24.104473778949565,39.68845667660725
16.891778254381975,23.598054312592208,39.865725537041506
17.563051206582823,24.175123396791637,38.71853572818162
16.310661747303694,23.336818410663373,39.70552978578326
16.23548102374727,24.085662497069222,39.16166440022703
17.953784851380615,23.381733009147638,39.72804135374482
16.84682183133339,24.19147395979682,38.2714124350893
17.51814319515312,24.676463244438764,39.15738981129501
17.257213795658437,23.875539669306768,39.14769457254079
17.22457708375085,24.041949490808616,38.62756101841081
17.24186671628723,24.409159458289004,39.070001830068634
18.614667839913068,24.56360583548294,39.357651718907874
17.499422200360993,24.60927032422358,39.71129599762216
16.66941278456029,23.357175195098836,39.161277596298945
17.653991139675373,24.488215127019483,38.563455000904334
17.639963921039897,24.23188839223046,39.292508650252955
17.0852697026558,23.820416797259952,38.72160912431021
17.859419257474,24.234957252789357,39.07856488257848
16.961230004654762,25.223818432719934,38.64791856804704
17.375739485674302,24.494275543595496,39.57393712866247
15.995627938367726,24.24426257598545,39.05073877067615
17.223964485619906,23.726930229326776,39.24080116400784
16.33471850278476,24.855578643555845,37.76288319599301
17.978293776426966,24.25768038671039,38.90755622691977
16.532083038765947,24.511426817745587,39.187597698300955
16.262879207316413,23.424836540892112,40.064487066229844
17.09181362550239,23.68160990228767,38.69184935855742
16.24666384608074,23.54733757983528,38.76972649630125
17.353081241588242,24.129833500052232,39.024577072145846
16.292099211275623,23.76451021621592,38.184716727071944
17.99074994914701,24.446698643116523,39.583654459115294
17.841079223156424,23.32295821696834,38.54830512612043
16.682674075934482,25.005496876326934,39.255154539531596
17.294934549082498,24.08285293924918,38.72638852318918
17.90685576485597,24.227840524369494,39.33258943415558
17.098981579183317,25.67167833973524,39.6364397628729
17.58284688343646,24.62494266603143,38.59129743548235
17.714475080971557,23.74202616159382,38.93070240234755
16.960986558114712,24.41020242243733,38.77355407293019
16.680282142672425,24.2643594060991,38.92683744748777
16.679435291614276,24.254863887715015,39.03522255499065
17.731575889959224,23.888190551920168,39.12333057945861
17.311973412275435,24.24871520380789,38.732594561499184
17.38649568320196,23.99429884191641,38.55533221734572
16.94797822478079,24.45519449345009,39.35180697552018
17.09443238936067,23.567158090116727,39.13374163152495
17.32381380034116,23.792884742427056,39.12216618250836
16.70019406851871,23.723956726280655,38.4847163889123
17.117128966058125,23.835117461459507,39.21603597434801
17.1422211565485,23.799736645687204,39.67604862696342
17.38767816260626,24.193563012554694,39.01495610084422
17.047530398039992,23.466583840683814,38.99710592981817
17.10726319446915,24.66545012309709,38.75954591584125
17.750963600227333,23.880896218392397,38.77795472666337
16.966280724868298,24.35759938540961,38.935024848555365
17.11503998076358,24.98006585757547,38.829449968734636
17.12112119473569,24.04728504884718,39.69049155488154
17.685962310869485,24.36377783616497,39.25037684136953
17.15214195140752,24.343372881129493,39.24704641793258
17.95573121967129,24.205519665734293,39.648317990540214
17.76756866530634,23.52203286217483,38.68429693764988
17.545122111933534,22.843669144302627,38.764830005954494
17.34043575702394,24.357695783449774,37.729664288357974
18.507532399389202,23.01656036606606,39.3067074914077
16.864135657186928,24.31461482891771,38.59015047092902
15.87692881809975,24.576321081120547,39.878531849263624
17.292729319466986,23.714358762892363,39.38280578830309
17.56836608114486,24.1049044323882,39.39388116625628
17.54468279356585,24.61562794636626,40.055530402734675
16.970554297163286,24.376867620795633,38.54988399101466
17.307821519687277,24.439606976570627,39.32159236271422
17.235277833865872,24.583629033970603,38.94976908493484
17.518369066028068,24.308063953013946,39.58290444795759
17.580007168529185,23.635239390087722,39.12352418026653
17.040788113927043,24.853820619344383,38.50852355844825
17.98012102274228,24.578400352521264,38.64207214461991
17.163219374663964,24.510067796523863,39.31291955541086
17.751823895771466,24.010447925559607,37.76306548478841
17.02401143247419,24.469349541144393,38.22472010240285
18.208432268162277,23.92743376504673,39.69062320563293
17.52734111258549,25.038958686467094,38.6651475705663
16.89586214764137,24.164618328830958,38.638227885857766
16.712639270079496,24.06260180022463,38.13047791343456
17.458300764070703,24.393110968722244,38.53690219318077
17.71042001916613,23.322369941978742,38.78785789478663
17.582197507636565,24.03556541575771,39.60821933500974
17.071514568306373,24.036248124455028,39.27091781420729
17.818008580397297,24.0203725442814,38.55501529493871
16.727167004090212,23.62560595718165,38.6507650118816
17.65707462537984,23.52969795322307,39.35117119212891
17.213406261256196,24.81013741237834,38.34358771330977
16.962740060329725,24.03797155030768,38.839307909300395
16.29128028065459,24.237264040233473,39.71398287562828
18.76005824938208,24.30726588392175,39.15068473851229
16.567702595592664,23.471727960412913,39.095220093047125
17.249080479031157,24.238385476990384,39.56315179038708
17.4087767855387,23.96894391123145,38.97420780025674
17.31600105060534,24.379097699661806,38.05673220327443
17.83444592114391,24.5016826434353,39.34898269454205
16.48325059786158,24.160113498773505,39.16732600542434
17.15142763382107,24.168060561161084,39.97724924798419
16.314124343759758,23.11065939805025,39.18916369328971
17.887731786865242,23.801537813349587,38.69817304874889
17.075408018027876,24.167887739301804,39.6572121861807
17.528610385949413,22.958162465328538,38.975929921895535
16.95437326891822,23.169794289760976,38.402646206978396
16.725472456811712,23.167153579456794,39.261989276567796
17.856807138120594,24.761334629776357,39.03064087803223
16.854915411584393,23.986194414619806,39.61018973307552
